Campaign,Date,City/Location,Latitude,Longitude,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, INR",Conversions,"Total conversion value, INR",Likes (Reactions),Shares,Comments
Winter,11/18/2023,Mumbai,19.076,72.8777,Facebook,Mobile,Collection,3264,1.3%,42,99,4197,3,138,92,29,7
Winter,11/19/2023,Mumbai,19.076,72.8777,Facebook,Mobile,Collection,3312,1.2%,41,47,1927,5,5635,77,27,12
Winter,11/20/2023,Mumbai,19.076,72.8777,Facebook,Mobile,Collection,2861,1.4%,40,86,3445,3,3646,30,3,13
Winter,11/21/2023,Mumbai,19.076,72.8777,Facebook,Mobile,Collection,2936,1.3%,39,117,4567,6,13437,49,35,11
Winter,11/22/2023,Mumbai,19.076,72.8777,Facebook,Mobile,Collection,3358,1.6%,55,52,2842,3,6020,42,3,14
Winter,11/23/2023,Mumbai,19.076,72.8777,Facebook,Mobile,Collection,3824,1.2%,45,76,3386,6,18397,31,11,10
Winter,11/24/2023,Mumbai,19.076,72.8777,Facebook,Mobile,Collection,2608,1.3%,34,41,1389,7,1995,61,20,10
Winter,11/25/2023,Mumbai,19.076,72.8777,Facebook,Mobile,Collection,2480,1.0%,25,95,2391,8,3901,35,24,12
Winter,11/26/2023,Mumbai,19.076,72.8777,Facebook,Mobile,Collection,3247,1.5%,49,42,2066,4,4864,60,3,5
Winter,11/27/2023,Mumbai,19.076,72.8777,Facebook,Mobile,Collection,3132,1.2%,38,51,1907,7,3990,77,41,14
Winter,11/28/2023,Mumbai,19.076,72.8777,Facebook,Mobile,Collection,2509,1.4%,36,73,2604,4,12329,86,36,14
Winter,11/29/2023,Mumbai,19.076,72.8777,Facebook,Mobile,Collection,3512,1.3%,45,71,3170,5,12233,28,18,7
Winter,11/30/2023,Mumbai,19.076,72.8777,Facebook,Mobile,Collection,2825,1.4%,39,95,3695,4,17627,42,29,11
Spring ,3/1/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1608.4,1.2%,19,86,1660,6,9391,55,8,0
Spring ,3/2/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2617.6,1.1%,27,89,2435,1,3275,64,21,8
Spring ,3/3/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1539.2,1.3%,20,18,364,3,4128,59,39,8
Spring ,3/4/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1999.2,1.3%,26,81,2133,1,3715,84,23,3
Spring ,3/5/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1551.8,1.0%,15,8,117,4,10884,94,9,0
Spring ,3/6/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1881.2,1.0%,19,83,1584,1,6405,72,36,4
Spring ,3/7/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2550.2,1.0%,26,93,2392,1,6020,77,9,7
Spring ,3/8/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2297.2,1.1%,25,21,526,3,7320,83,39,0
Spring ,3/9/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1864.4,1.5%,27,32,866,3,2890,41,24,1
Spring ,3/10/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2576.4,1.0%,27,7,184,2,4059,64,47,1
Spring ,3/11/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2666.6,1.6%,44,75,3272,5,6453,78,6,2
Spring ,3/12/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1457.4,1.1%,15,98,1515,6,3082,41,9,3
Spring ,3/13/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2580.2,1.3%,33,9,310,2,1514,85,17,5
Spring ,3/14/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2564.4,1.3%,32,108,3446,1,69,79,33,3
Spring ,3/15/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1593.8,1.4%,22,78,1746,2,757,61,38,8
Spring ,3/16/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2482.6,1.3%,33,51,1650,6,2064,30,26,6
Spring ,3/17/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1501.2,1.1%,16,103,1673,3,2202,31,11,0
Spring ,3/18/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1601.6,1.1%,17,40,672,2,138,76,42,6
Spring ,3/19/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1504.8,1.4%,21,67,1403,4,11269,61,42,5
Spring ,3/20/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1860.2,0.8%,15,94,1412,2,3756,83,27,0
Spring ,3/21/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1978,1.3%,25,49,1231,3,4431,54,14,2
Spring ,3/22/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2047.4,1.4%,28,59,1664,2,482,76,27,8
Spring ,3/23/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2249.4,1.1%,25,79,1940,3,1582,68,20,3
Spring ,3/24/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1844.8,0.9%,17,76,1270,3,12184,36,20,4
Spring ,3/25/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1502.8,1.4%,21,54,1156,4,4197,53,35,7
Spring ,3/26/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1668.2,1.3%,22,62,1363,2,7080,82,14,0
Spring ,3/27/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2293,1.3%,29,74,2137,2,3034,47,14,3
Spring ,3/28/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2610.2,1.0%,27,70,1855,1,5876,64,11,1
Spring ,3/29/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2047.8,1.0%,20,92,1847,3,6694,70,15,0
Spring ,3/30/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2140.2,1.0%,22,72,1592,2,11462,50,18,3
Spring ,3/31/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2229,0.9%,19,106,2028,2,8669,80,15,5
Spring ,4/1/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1925.2,1.2%,23,82,1840,4,4266,46,9,4
Spring ,4/2/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1575.8,1.1%,17,15,253,3,10114,83,35,5
Spring ,4/3/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2510.4,1.2%,29,83,2404,3,11029,53,26,5
Spring ,4/4/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2044.2,0.9%,19,88,1650,4,11366,36,20,7
Spring ,4/5/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1498.6,1.3%,20,77,1526,5,14496,29,27,5
Spring ,4/6/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1675,1.4%,23,51,1173,3,10980,40,39,0
Spring ,4/7/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1695.4,1.2%,20,23,472,2,5009,31,32,6
Spring ,4/8/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2234.2,1.1%,25,33,832,2,11173,43,24,4
Spring ,4/9/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2060.2,1.5%,32,4,136,2,8332,37,2,4
Spring ,4/10/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2433.8,1.2%,30,94,2829,3,20324,31,33,0
Spring ,4/11/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1875.6,1.2%,22,76,1647,4,8861,76,18,2
Spring ,4/12/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1698.4,1.1%,18,95,1719,3,3509,60,21,8
Spring ,4/13/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2301.8,0.9%,20,93,1839,4,7850,37,21,3
Spring ,4/14/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2232.6,0.9%,20,71,1401,5,8958,78,24,5
Spring ,4/15/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2007.6,1.5%,31,88,2712,1,15893,71,27,1
Spring ,4/16/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2246.4,1.1%,24,108,2629,2,1651,43,15,1
Spring ,4/17/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1431.6,1.3%,19,118,2226,0,0,71,14,3
Spring ,4/18/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1566.2,1.3%,20,69,1390,3,6598,77,14,8
Spring ,4/19/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2039.4,1.4%,28,41,1145,4,6405,85,11,3
Spring ,4/20/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2105,1.4%,29,83,2416,3,3715,49,35,7
Spring ,4/21/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1753.2,0.9%,16,21,333,1,6694,101,29,0
Spring ,4/22/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1759.6,1.0%,18,110,1956,1,4128,65,47,4
Spring ,4/23/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1912,1.1%,20,52,1056,5,9536,100,35,2
Spring ,4/24/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1819.8,1.0%,19,62,1161,3,4045,79,30,0
Spring ,4/25/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1732,1.1%,18,97,1767,4,6357,98,48,7
Spring ,4/26/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2201,1.2%,26,87,2294,2,619,56,15,2
Spring ,4/27/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2247.2,0.9%,20,26,516,1,1101,101,47,4
Spring ,4/28/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2141.2,1.2%,25,111,2803,5,8958,89,41,4
Spring ,4/29/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1740.4,1.3%,23,85,1956,4,4334,47,32,6
Spring ,4/30/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1985.2,1.1%,22,88,1950,0,0,79,45,0
Spring ,5/1/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1871.4,1.3%,24,85,2071,1,17000,90,9,8
Spring ,5/2/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2234.2,1.1%,24,40,946,2,6309,54,18,1
Spring ,5/3/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1740.6,1.3%,23,95,2227,1,3165,80,17,1
Spring ,5/4/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1772.4,1.0%,18,55,1005,2,6068,72,12,4
Spring ,5/5/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2004.8,1.3%,25,38,948,4,23598,115,17,0
Spring ,5/6/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1917.6,1.4%,26,46,1229,0,0,84,44,0
Spring ,5/7/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2044,1.5%,30,71,2116,2,8572,91,23,8
Spring ,5/8/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2481.2,1.3%,32,68,2158,4,18686,103,14,8
Spring ,5/9/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1945.6,1.2%,22,67,1501,0,0,96,27,5
Spring ,5/10/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1652,1.0%,16,92,1505,1,27740,62,27,3
Spring ,5/11/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1543.2,1.3%,20,29,573,1,3646,46,17,1
Spring ,5/12/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1569.6,0.8%,13,81,1040,1,14159,77,18,5
Spring ,5/13/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1516.4,1.4%,21,93,1986,0,0,68,38,1
Spring ,5/14/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2508.2,0.9%,23,28,662,3,7706,44,32,3
Spring ,5/15/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1659,1.2%,20,65,1323,3,8669,100,14,8
Spring ,5/16/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1543.6,1.3%,20,116,2348,4,10836,72,26,1
Spring ,5/17/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2591.6,1.3%,34,88,2978,3,7657,86,27,5
Spring ,5/18/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2718.4,1.2%,33,22,713,0,0,108,18,7
Spring ,5/19/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2193.6,1.1%,23,59,1367,2,4197,53,30,4
Spring ,5/20/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2531.8,1.1%,27,79,2123,2,9825,46,17,5
Spring ,5/21/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2573.2,1.2%,30,45,1323,5,3660,62,29,2
Spring ,5/22/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2023.4,1.0%,20,23,470,1,20564,62,26,8
Spring ,5/23/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1802.2,1.3%,23,65,1496,3,2477,80,39,0
Spring ,5/24/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1537.2,1.5%,24,110,2589,3,5201,61,32,2
Spring ,5/25/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1492,1.3%,19,40,756,4,19023,77,51,4
Spring ,5/26/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2036,1.3%,26,96,2471,5,9439,72,30,3
Spring ,5/27/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2330.6,0.9%,22,105,2274,4,16182,70,8,8
Spring ,5/28/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2258.8,1.2%,28,104,2868,3,22346,49,45,3
Spring ,5/29/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1850.2,1.3%,24,95,2278,4,25428,89,33,1
Spring ,5/30/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2516.4,1.1%,28,101,2860,3,11799,67,20,6
Spring ,5/31/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1905.6,1.3%,24,28,671,3,3082,89,54,2
Summer ,6/1/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1937.1,1.0%,19,48,896,1,8091,64,24,10
Summer ,6/2/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2184.9,1.1%,24,46,1106,5,5009,67,38,5
Summer ,6/3/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1766.6,1.1%,19,101,1955,3,12088,107,47,6
Summer ,6/4/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2125.7,1.2%,25,17,435,5,3165,74,36,7
Summer ,6/5/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1722.3,1.2%,21,31,640,6,1101,101,39,3
Summer ,6/6/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2016,1.0%,21,40,847,4,21239,78,33,4
Summer ,6/7/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2255.5,1.2%,28,119,3266,2,2270,53,9,9
Summer ,6/8/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1884.8,1.2%,23,71,1641,4,3275,55,21,12
Summer ,6/9/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1553.4,0.9%,14,107,1491,3,27981,90,33,12
Summer ,6/10/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2223.3,1.2%,27,24,642,3,14304,96,33,11
Summer ,6/11/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2208.6,1.0%,22,40,865,7,6887,96,33,5
Summer ,6/12/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2188.1,1.2%,26,49,1298,2,20324,86,29,8
Summer ,6/13/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1973.2,1.0%,20,102,2080,5,11125,70,38,4
Summer ,6/14/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1949.1,0.8%,16,95,1549,4,5490,88,42,0
Summer ,6/15/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2072.7,1.2%,25,95,2353,5,9006,91,35,4
Summer ,6/16/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2070.5,1.1%,23,58,1300,2,3323,72,56,11
Summer ,6/17/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2064.8,0.9%,19,100,1874,4,23261,83,27,2
Summer ,6/18/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1684.1,1.1%,18,101,1812,5,3323,76,20,4
Summer ,6/19/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1923.8,1.2%,24,69,1641,4,7272,44,53,7
Summer ,6/20/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1426.3,0.9%,13,65,828,6,11655,82,38,6
Summer ,6/21/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2355.3,1.1%,26,60,1546,6,3564,91,45,5
Summer ,6/22/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1597.3,1.1%,18,59,1062,3,14448,53,56,3
Summer ,6/23/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2303.5,1.1%,26,26,666,4,10451,104,14,8
Summer ,6/24/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2044.3,1.0%,21,16,347,2,35590,67,38,3
Summer ,6/25/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1662.4,1.2%,20,90,1831,2,34964,68,48,2
Summer ,6/26/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1611.9,1.0%,15,34,532,4,21961,95,57,5
Summer ,6/27/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1646.6,1.2%,20,12,244,4,14207,65,38,5
Summer ,6/28/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2454.2,1.0%,23,22,521,5,8235,59,41,1
Summer ,6/29/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2091.2,0.9%,20,59,1166,5,21768,90,41,4
Summer ,6/30/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2001.9,1.1%,21,48,1012,2,28414,44,50,11
Summer ,7/1/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2370.2,1.0%,23,49,1150,5,18301,56,30,6
Summer ,7/2/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1790.3,1.2%,22,46,1012,4,20709,46,27,3
Summer ,7/3/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2183,1.2%,27,46,1247,7,25236,62,15,7
Summer ,7/4/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1734.8,0.9%,16,111,1732,7,23069,106,26,3
Summer ,7/5/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1517.1,1.2%,17,34,585,5,24465,104,54,7
Summer ,7/6/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1437.6,1.1%,16,46,734,4,31545,89,21,0
Summer ,7/7/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1481.5,1.0%,15,78,1171,3,7320,77,21,3
Summer ,7/8/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2141.2,1.0%,22,92,1990,5,26921,62,24,6
Summer ,7/9/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1582.1,0.9%,14,113,1604,5,9873,79,23,8
Summer ,7/10/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1325.8,0.9%,12,78,923,2,18397,90,26,10
Summer ,7/11/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1525.1,1.0%,16,59,932,5,9102,92,39,4
Summer ,7/12/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1403.4,0.9%,12,37,462,4,15459,82,47,5
Summer ,7/13/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2215.1,1.2%,25,102,2607,6,10643,119,35,6
Summer ,7/14/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2074.2,1.4%,28,33,929,7,4334,103,38,4
Summer ,7/15/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1689.7,0.8%,14,41,558,2,10595,58,35,5
Summer ,7/16/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2216.8,1.2%,26,95,2497,4,27885,89,29,11
Summer ,7/17/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1499.3,1.1%,16,103,1671,6,8910,55,39,5
Summer ,7/18/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2165.4,1.1%,23,34,790,5,13292,29,39,2
Summer ,7/19/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1539.7,1.0%,16,15,241,4,3302,49,27,4
Summer ,7/20/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2091.7,1.4%,29,51,1486,4,13870,83,24,10
Summer ,7/21/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2310.6,1.3%,29,58,1716,3,9439,38,2,1
Summer ,7/22/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1582,0.9%,15,105,1527,3,2202,71,12,1
Summer ,7/23/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2299.5,1.0%,24,97,2324,5,26632,72,36,7
Summer ,7/24/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1949.5,1.1%,22,10,223,5,8428,59,30,3
Summer ,7/25/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1551.9,0.8%,12,67,833,6,17867,73,15,9
Summer ,7/26/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1452.3,1.0%,14,20,284,2,5972,44,23,7
Summer ,7/27/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2365,1.0%,23,72,1691,2,19360,38,39,8
Summer ,7/28/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1296.7,1.1%,15,72,1059,6,4059,70,29,7
Summer ,7/29/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1482.3,1.2%,17,18,311,6,10114,54,2,10
Summer ,7/30/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2254.8,0.9%,20,13,253,1,11558,41,14,10
Summer ,7/31/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2038.1,0.9%,19,5,96,5,3302,29,38,9
Summer ,8/1/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1780.7,1.4%,25,9,234,5,21239,54,2,8
Summer ,8/2/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2276.3,1.1%,25,99,2431,4,3275,73,36,5
Summer ,8/3/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1562.1,0.9%,15,18,265,5,9439,53,17,3
Summer ,8/4/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1902.7,1.0%,19,92,1733,7,3082,62,2,8
Summer ,8/5/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1575.4,1.1%,17,34,555,6,3509,82,11,6
Summer ,8/6/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1418.3,1.4%,20,109,2169,5,3853,74,38,4
Summer ,8/7/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1362,0.9%,12,26,320,3,21383,47,2,2
Summer ,8/8/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2198.3,0.9%,19,22,418,4,16134,25,20,5
Summer ,8/9/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2398.2,1.0%,25,47,1168,5,7802,59,11,3
Summer ,8/10/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1510.3,1.0%,16,56,870,5,4190,46,3,9
Summer ,8/11/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2376.2,1.3%,31,59,1833,3,3234,55,38,4
Summer ,8/12/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1896.7,1.0%,20,4,85,7,17386,74,32,4
Summer ,8/13/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1434.9,1.1%,15,8,117,5,5490,23,18,9
Summer ,8/14/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2219.6,1.1%,23,49,1142,4,9632,49,36,9
Summer ,8/15/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2270.3,1.2%,27,89,2437,5,9776,29,6,5
Summer ,8/16/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1850,1.4%,25,91,2310,5,826,77,36,5
Summer ,8/17/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1430.1,1.0%,14,8,112,4,1514,48,3,7
Summer ,8/18/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2191.5,1.2%,27,3,93,5,5153,37,6,2
Summer ,8/19/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1237.2,1.2%,14,79,1135,1,7754,34,23,10
Summer ,8/20/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1390.9,1.1%,15,40,583,4,1376,29,2,6
Summer ,8/21/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2096.4,1.0%,21,76,1571,5,16567,40,15,7
Summer ,8/22/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1979,1.2%,23,100,2330,1,2270,17,9,1
Summer ,8/23/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2277.7,1.0%,22,33,707,4,4960,62,11,4
Summer ,8/24/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2219.2,1.2%,26,60,1590,3,4593,71,8,4
Summer ,8/25/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1552.9,0.8%,13,5,67,5,6020,85,14,8
Summer ,8/26/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1483.1,1.0%,14,84,1212,5,12714,48,38,10
Summer ,8/27/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2030.6,1.1%,23,84,1934,2,5298,35,29,8
Summer ,8/28/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2008.9,0.8%,16,95,1520,5,4960,20,8,10
Summer ,8/29/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,2112.1,1.4%,29,52,1496,1,24465,67,35,6
Summer ,8/30/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1542.5,1.2%,19,30,571,4,14448,79,32,2
Summer ,8/31/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1992.3,1.2%,24,100,2405,7,7272,47,33,3
Winter,9/1/2023,Bengaluru,12.9716,77.5946,Facebook,Mobile,Collection,1780,1.1%,19,24,467,0,0,72,21,7
